track_id,release_id,track_title,track_number,duration_seconds
1929,242,Track 01929,6,289
1930,242,Track 01930,7,153
1931,242,Track 01931,8,180
1932,242,Track 01932,9,194
1933,242,Track 01933,10,186
1934,242,Track 01934,11,337
1935,242,Track 01935,12,200
1936,242,Track 01936,13,357
1937,242,Track 01937,14,325
1938,243,Track 01938,1,299
1939,243,Track 01939,2,332
1940,243,Track 01940,3,308
1941,243,Track 01941,4,203
1942,243,Track 01942,5,201
1943,243,Track 01943,6,235
1944,243,Track 01944,7,189
1945,244,Track 01945,1,139
1946,244,Track 01946,2,171
1947,244,Track 01947,3,154
1948,244,Track 01948,4,319
1949,245,Track 01949,1,147
1950,245,Track 01950,2,159
1951,245,Track 01951,3,147
1952,245,Track 01952,4,162
1953,245,Track 01953,5,235
1954,245,Track 01954,6,239
1955,245,Track 01955,7,200
1956,245,Track 01956,8,224
1957,245,Track 01957,9,150
1958,245,Track 01958,10,257
1959,246,Track 01959,1,317
1960,246,Track 01960,2,173
1961,246,Track 01961,3,235
1962,246,Track 01962,4,198
1963,246,Track 01963,5,238
1964,246,Track 01964,6,187
1965,247,Track 01965,1,143
1966,247,Track 01966,2,160
1967,248,Track 01967,1,331
1968,248,Track 01968,2,300
1969,248,Track 01969,3,298
1970,248,Track 01970,4,274
1971,248,Track 01971,5,130
1972,248,Track 01972,6,175
1973,248,Track 01973,7,333
1974,248,Track 01974,8,339
1975,248,Track 01975,9,203
1976,248,Track 01976,10,157
1977,248,Track 01977,11,143
1978,248,Track 01978,12,302
1979,249,Track 01979,1,211
1980,249,Track 01980,2,221
1981,249,Track 01981,3,251
1982,249,Track 01982,4,132
1983,250,Track 01983,1,196
1984,250,Track 01984,2,186
1985,250,Track 01985,3,329
1986,250,Track 01986,4,164
1987,250,Track 01987,5,127
1988,250,Track 01988,6,223
1989,250,Track 01989,7,338
1990,250,Track 01990,8,235
1991,250,Track 01991,9,262
1992,250,Track 01992,10,311
1993,250,Track 01993,11,260
1994,251,Track 01994,1,144
1995,251,Track 01995,2,238
1996,251,Track 01996,3,146
1997,251,Track 01997,4,325
1998,252,Track 01998,1,151
1999,252,Track 01999,2,123
2000,252,Track 02000,3,135
2001,252,Track 02001,4,332
2002,252,Track 02002,5,319
2003,252,Track 02003,6,176
2004,252,Track 02004,7,153
2005,252,Track 02005,8,170
2006,252,Track 02006,9,330
2007,252,Track 02007,10,222
2008,253,Track 02008,1,295
2009,253,Track 02009,2,281
2010,253,Track 02010,3,360
2011,253,Track 02011,4,285
2012,253,Track 02012,5,141
2013,253,Track 02013,6,269
2014,253,Track 02014,7,270
2015,253,Track 02015,8,186
2016,253,Track 02016,9,354
2017,253,Track 02017,10,328
2018,253,Track 02018,11,139
2019,253,Track 02019,12,125
2020,253,Track 02020,13,136
2021,254,Track 02021,1,351
2022,254,Track 02022,2,285
2023,254,Track 02023,3,233
2024,254,Track 02024,4,327
2025,254,Track 02025,5,152
2026,254,Track 02026,6,143
2027,254,Track 02027,7,351
2028,254,Track 02028,8,336
2029,254,Track 02029,9,332
2030,254,Track 02030,10,327
2031,254,Track 02031,11,204
2032,255,Track 02032,1,130
2033,255,Track 02033,2,238
2034,256,Track 02034,1,163
2035,256,Track 02035,2,356
2036,256,Track 02036,3,266
2037,256,Track 02037,4,230
2038,256,Track 02038,5,330
2039,256,Track 02039,6,305
2040,256,Track 02040,7,221
2041,256,Track 02041,8,247
2042,257,Track 02042,1,217
2043,257,Track 02043,2,294
2044,257,Track 02044,3,229
2045,257,Track 02045,4,164
2046,257,Track 02046,5,210
2047,257,Track 02047,6,174
2048,257,Track 02048,7,352
2049,257,Track 02049,8,167
2050,258,Track 02050,1,191
2051,258,Track 02051,2,234
2052,258,Track 02052,3,346
2053,258,Track 02053,4,158
2054,258,Track 02054,5,128
2055,258,Track 02055,6,277
2056,258,Track 02056,7,278
2057,258,Track 02057,8,277
2058,258,Track 02058,9,182
2059,258,Track 02059,10,285
2060,258,Track 02060,11,195
2061,258,Track 02061,12,247
2062,259,Track 02062,1,345
2063,259,Track 02063,2,260
2064,259,Track 02064,3,242
2065,259,Track 02065,4,135
2066,259,Track 02066,5,142
2067,259,Track 02067,6,191
2068,259,Track 02068,7,218
2069,260,Track 02069,1,227
2070,260,Track 02070,2,171
2071,260,Track 02071,3,284
2072,261,Track 02072,1,281
2073,261,Track 02073,2,325
2074,261,Track 02074,3,259
2075,261,Track 02075,4,323
2076,261,Track 02076,5,124
2077,261,Track 02077,6,217
2078,261,Track 02078,7,320
2079,261,Track 02079,8,302
2080,261,Track 02080,9,211
2081,261,Track 02081,10,242
2082,261,Track 02082,11,259
2083,262,Track 02083,1,208
2084,262,Track 02084,2,353
2085,262,Track 02085,3,264
2086,262,Track 02086,4,248
2087,262,Track 02087,5,202
2088,262,Track 02088,6,219
2089,262,Track 02089,7,189
2090,262,Track 02090,8,166
2091,262,Track 02091,9,126
2092,262,Track 02092,10,201
2093,262,Track 02093,11,272
2094,262,Track 02094,12,176
2095,262,Track 02095,13,127
2096,262,Track 02096,14,349
2097,262,Track 02097,15,327
2098,263,Track 02098,1,134
2099,263,Track 02099,2,327
2100,263,Track 02100,3,240
2101,263,Track 02101,4,255
2102,263,Track 02102,5,211
2103,264,Track 02103,1,179
2104,264,Track 02104,2,160
2105,264,Track 02105,3,145
2106,264,Track 02106,4,183
2107,264,Track 02107,5,288
2108,264,Track 02108,6,181
2109,264,Track 02109,7,188
2110,264,Track 02110,8,256
2111,264,Track 02111,9,328
2112,264,Track 02112,10,322
2113,265,Track 02113,1,134
2114,265,Track 02114,2,315
2115,265,Track 02115,3,176
2116,265,Track 02116,4,267
2117,265,Track 02117,5,336
2118,265,Track 02118,6,324
2119,265,Track 02119,7,219
2120,265,Track 02120,8,210
2121,265,Track 02121,9,359
2122,265,Track 02122,10,334
2123,265,Track 02123,11,336
2124,265,Track 02124,12,164
2125,266,Track 02125,1,180
2126,266,Track 02126,2,271
2127,266,Track 02127,3,201
2128,267,Track 02128,1,298
2129,267,Track 02129,2,211
2130,267,Track 02130,3,353
2131,267,Track 02131,4,271
2132,267,Track 02132,5,127
2133,267,Track 02133,6,300
2134,267,Track 02134,7,299
2135,267,Track 02135,8,210
2136,267,Track 02136,9,265
2137,267,Track 02137,10,264
2138,267,Track 02138,11,156
2139,267,Track 02139,12,264
2140,268,Track 02140,1,334
2141,268,Track 02141,2,327
2142,268,Track 02142,3,345
2143,268,Track 02143,4,246
2144,269,Track 02144,1,164
2145,269,Track 02145,2,245
2146,269,Track 02146,3,129
2147,269,Track 02147,4,143
2148,269,Track 02148,5,134
2149,269,Track 02149,6,179
2150,269,Track 02150,7,274
2151,269,Track 02151,8,176
2152,269,Track 02152,9,125
2153,269,Track 02153,10,254
2154,269,Track 02154,11,242
2155,269,Track 02155,12,120
2156,270,Track 02156,1,354
2157,270,Track 02157,2,277
2158,270,Track 02158,3,171
2159,270,Track 02159,4,326
2160,270,Track 02160,5,153
2161,270,Track 02161,6,207
2162,271,Track 02162,1,355
2163,271,Track 02163,2,325
2164,271,Track 02164,3,336
2165,271,Track 02165,4,342
2166,271,Track 02166,5,202
2167,271,Track 02167,6,135
2168,271,Track 02168,7,125
2169,271,Track 02169,8,157
2170,271,Track 02170,9,270
2171,271,Track 02171,10,300
2172,272,Track 02172,1,318
2173,272,Track 02173,2,148
2174,272,Track 02174,3,336
2175,272,Track 02175,4,254
2176,272,Track 02176,5,340
2177,272,Track 02177,6,213
2178,272,Track 02178,7,138
2179,272,Track 02179,8,215
2180,272,Track 02180,9,300
2181,272,Track 02181,10,289
2182,273,Track 02182,1,270
2183,273,Track 02183,2,145
2184,273,Track 02184,3,206
2185,273,Track 02185,4,197
2186,273,Track 02186,5,202
2187,273,Track 02187,6,154
2188,273,Track 02188,7,160
2189,274,Track 02189,1,231
2190,274,Track 02190,2,322
2191,274,Track 02191,3,283
2192,274,Track 02192,4,244
2193,274,Track 02193,5,286
2194,274,Track 02194,6,201
2195,274,Track 02195,7,164
2196,274,Track 02196,8,301
2197,274,Track 02197,9,263
2198,274,Track 02198,10,297
2199,274,Track 02199,11,347
2200,274,Track 02200,12,357
2201,275,Track 02201,1,321
2202,275,Track 02202,2,211
2203,275,Track 02203,3,177
2204,275,Track 02204,4,290
2205,275,Track 02205,5,270
2206,275,Track 02206,6,328
2207,275,Track 02207,7,164
2208,275,Track 02208,8,216
2209,275,Track 02209,9,198
2210,275,Track 02210,10,307
2211,276,Track 02211,1,195
2212,276,Track 02212,2,152
2213,276,Track 02213,3,165
2214,276,Track 02214,4,306
2215,276,Track 02215,5,120
2216,276,Track 02216,6,299
2217,276,Track 02217,7,266
2218,276,Track 02218,8,220
2219,276,Track 02219,9,337
2220,276,Track 02220,10,317
2221,276,Track 02221,11,265
2222,276,Track 02222,12,128
2223,277,Track 02223,1,274
2224,277,Track 02224,2,201
2225,277,Track 02225,3,355
2226,277,Track 02226,4,327
2227,277,Track 02227,5,276
2228,277,Track 02228,6,176
2229,277,Track 02229,7,283
2230,277,Track 02230,8,264
2231,277,Track 02231,9,146
2232,277,Track 02232,10,359
2233,278,Track 02233,1,156
2234,278,Track 02234,2,204
2235,278,Track 02235,3,310
2236,278,Track 02236,4,139
2237,278,Track 02237,5,180
2238,278,Track 02238,6,208
2239,278,Track 02239,7,201
2240,278,Track 02240,8,162
2241,278,Track 02241,9,282
2242,278,Track 02242,10,346
2243,278,Track 02243,11,142
2244,278,Track 02244,12,330
2245,278,Track 02245,13,301
2246,278,Track 02246,14,291
2247,278,Track 02247,15,283
2248,279,Track 02248,1,346
2249,279,Track 02249,2,205
2250,279,Track 02250,3,234
2251,279,Track 02251,4,122
2252,279,Track 02252,5,187
2253,279,Track 02253,6,173
2254,279,Track 02254,7,183
2255,279,Track 02255,8,297
2256,279,Track 02256,9,137
2257,279,Track 02257,10,209
2258,279,Track 02258,11,185
2259,279,Track 02259,12,321
2260,280,Track 02260,1,304
2261,280,Track 02261,2,120
2262,281,Track 02262,1,218
2263,282,Track 02263,1,307
2264,282,Track 02264,2,227
2265,282,Track 02265,3,162
2266,282,Track 02266,4,346
2267,282,Track 02267,5,225
2268,282,Track 02268,6,246
2269,282,Track 02269,7,345
2270,282,Track 02270,8,216
2271,283,Track 02271,1,259
2272,283,Track 02272,2,216
2273,283,Track 02273,3,145
2274,283,Track 02274,4,332
2275,283,Track 02275,5,242
2276,283,Track 02276,6,321
2277,283,Track 02277,7,341
2278,283,Track 02278,8,267
2279,283,Track 02279,9,286
2280,283,Track 02280,10,314
2281,283,Track 02281,11,295
2282,283,Track 02282,12,177
2283,283,Track 02283,13,161
2284,284,Track 02284,1,138
2285,284,Track 02285,2,324
2286,284,Track 02286,3,336
2287,284,Track 02287,4,128
2288,284,Track 02288,5,195
2289,284,Track 02289,6,125
2290,284,Track 02290,7,201
2291,284,Track 02291,8,186
2292,285,Track 02292,1,138
2293,285,Track 02293,2,207
2294,286,Track 02294,1,347
2295,286,Track 02295,2,216
2296,286,Track 02296,3,161
2297,287,Track 02297,1,139
2298,287,Track 02298,2,260
2299,287,Track 02299,3,349
2300,287,Track 02300,4,143
2301,287,Track 02301,5,206
2302,287,Track 02302,6,272
2303,287,Track 02303,7,277
2304,287,Track 02304,8,348
2305,287,Track 02305,9,243
2306,287,Track 02306,10,300
2307,287,Track 02307,11,127
2308,287,Track 02308,12,230
2309,288,Track 02309,1,162
2310,288,Track 02310,2,275
2311,288,Track 02311,3,347
2312,288,Track 02312,4,231
2313,288,Track 02313,5,160
2314,288,Track 02314,6,133
2315,288,Track 02315,7,145
2316,288,Track 02316,8,204
2317,288,Track 02317,9,172
2318,288,Track 02318,10,168
2319,288,Track 02319,11,224
2320,289,Track 02320,1,261
2321,289,Track 02321,2,304
2322,289,Track 02322,3,356
2323,289,Track 02323,4,306
2324,289,Track 02324,5,258
2325,289,Track 02325,6,187
2326,289,Track 02326,7,289
2327,289,Track 02327,8,192
2328,289,Track 02328,9,196
2329,289,Track 02329,10,180
2330,289,Track 02330,11,144
2331,289,Track 02331,12,132
2332,290,Track 02332,1,266
2333,290,Track 02333,2,260
2334,290,Track 02334,3,335
2335,290,Track 02335,4,245
2336,290,Track 02336,5,159
2337,290,Track 02337,6,133
2338,290,Track 02338,7,212
2339,291,Track 02339,1,229
2340,291,Track 02340,2,142
2341,291,Track 02341,3,195
2342,291,Track 02342,4,330
2343,291,Track 02343,5,289
2344,291,Track 02344,6,280
2345,291,Track 02345,7,273
2346,291,Track 02346,8,242
2347,292,Track 02347,1,144
2348,292,Track 02348,2,126
2349,292,Track 02349,3,172
2350,292,Track 02350,4,163
2351,293,Track 02351,1,194
2352,293,Track 02352,2,140
2353,293,Track 02353,3,241
2354,293,Track 02354,4,336
2355,293,Track 02355,5,149
2356,293,Track 02356,6,198
2357,293,Track 02357,7,320
2358,293,Track 02358,8,221
2359,293,Track 02359,9,240
2360,293,Track 02360,10,245
2361,293,Track 02361,11,349
2362,294,Track 02362,1,143
2363,294,Track 02363,2,284
2364,294,Track 02364,3,259
2365,294,Track 02365,4,219
2366,294,Track 02366,5,167
2367,294,Track 02367,6,214
2368,294,Track 02368,7,346
2369,294,Track 02369,8,217
2370,294,Track 02370,9,214
2371,294,Track 02371,10,167
2372,294,Track 02372,11,234
2373,294,Track 02373,12,131
2374,295,Track 02374,1,232
2375,295,Track 02375,2,239
2376,295,Track 02376,3,187
2377,295,Track 02377,4,177
2378,295,Track 02378,5,334
2379,296,Track 02379,1,264
2380,296,Track 02380,2,135
2381,296,Track 02381,3,158
2382,296,Track 02382,4,312
2383,296,Track 02383,5,298
2384,296,Track 02384,6,290
2385,296,Track 02385,7,144
2386,296,Track 02386,8,141
2387,296,Track 02387,9,291
2388,296,Track 02388,10,208
2389,296,Track 02389,11,326
2390,296,Track 02390,12,258
2391,297,Track 02391,1,313
2392,297,Track 02392,2,270
2393,297,Track 02393,3,178
2394,297,Track 02394,4,261
2395,297,Track 02395,5,135
2396,297,Track 02396,6,335
2397,297,Track 02397,7,219
2398,298,Track 02398,1,227
2399,298,Track 02399,2,257
2400,298,Track 02400,3,295
2401,298,Track 02401,4,341
2402,298,Track 02402,5,359
2403,298,Track 02403,6,241
2404,298,Track 02404,7,266
2405,298,Track 02405,8,345
2406,298,Track 02406,9,180
2407,299,Track 02407,1,196
2408,299,Track 02408,2,140
2409,299,Track 02409,3,221
2410,299,Track 02410,4,351
2411,299,Track 02411,5,338
2412,299,Track 02412,6,302
2413,299,Track 02413,7,128
2414,299,Track 02414,8,248
2415,299,Track 02415,9,266
2416,299,Track 02416,10,350
2417,299,Track 02417,11,252
2418,299,Track 02418,12,324
2419,299,Track 02419,13,266
2420,299,Track 02420,14,293
2421,299,Track 02421,15,278
