track_id,platform,listen_month,stream_count,skip_rate,playlist_adds
1370,Spotify,2023-01-01,220602,0.257,3080
1370,Apple Music,2024-01-01,82621,0.312,4412
1370,YouTube Music,2023-04-01,91087,0.417,4163
1371,Spotify,2024-08-01,24242,0.533,851
1371,Apple Music,2025-09-01,197796,0.379,3130
1371,YouTube Music,2024-03-01,67656,0.494,4199
1372,Spotify,2025-05-01,177289,0.192,5847
1372,Apple Music,2025-02-01,29072,0.452,330
1372,YouTube Music,2024-01-01,183895,0.203,1191
1373,Spotify,2025-11-01,160842,0.081,7009
1373,Apple Music,2023-08-01,115111,0.502,3744
1373,YouTube Music,2024-01-01,146298,0.421,1332
1374,Spotify,2024-12-01,84440,0.28,3892
1374,Apple Music,2024-07-01,161970,0.293,2652
1374,YouTube Music,2023-10-01,32189,0.234,323
1375,Spotify,2024-09-01,630,0.3,41
1375,Apple Music,2023-03-01,236425,0.421,1391
1375,YouTube Music,2025-04-01,131989,0.346,2278
1376,Spotify,2025-03-01,268348,0.163,2990
1376,Apple Music,2025-08-01,262337,0.301,19107
1376,YouTube Music,2024-11-01,101341,0.397,5477
1377,Spotify,2025-08-01,96388,0.278,4783
1377,Apple Music,2023-07-01,232540,0.471,4075
1377,YouTube Music,2025-11-01,252481,0.369,15312
1378,Spotify,2024-12-01,43972,0.119,1157
1378,Apple Music,2025-06-01,71355,0.098,4602
1378,YouTube Music,2025-04-01,39978,0.548,914
1379,Spotify,2025-11-01,148925,0.454,5161
1379,Apple Music,2024-01-01,170793,0.331,10378
1379,YouTube Music,2024-05-01,138390,0.313,1609
1380,Spotify,2025-12-01,188052,0.456,8287
1380,Apple Music,2025-01-01,114295,0.117,2910
1380,YouTube Music,2025-07-01,113255,0.529,7335
1381,Spotify,2024-05-01,43942,0.101,1391
1381,Apple Music,2023-03-01,71155,0.37,3332
1381,YouTube Music,2024-12-01,69907,0.194,1111
1382,Spotify,2023-12-01,161482,0.504,1903
1382,Apple Music,2025-05-01,167362,0.406,1725
1382,YouTube Music,2025-12-01,156462,0.502,7936
1383,Spotify,2024-10-01,117798,0.465,1263
1383,Apple Music,2025-08-01,113378,0.393,1011
1383,YouTube Music,2025-01-01,277524,0.386,15815
1384,Spotify,2024-05-01,197309,0.153,10703
1384,Apple Music,2023-01-01,49694,0.535,2094
1384,YouTube Music,2025-09-01,138913,0.219,9302
1385,Spotify,2025-03-01,206899,0.338,2616
1385,Apple Music,2025-05-01,27305,0.458,1100
1385,YouTube Music,2023-05-01,237720,0.212,6627
1386,Spotify,2024-12-01,63836,0.52,4907
1386,Apple Music,2023-02-01,233605,0.401,18454
1386,YouTube Music,2025-01-01,87905,0.295,3729
1387,Spotify,2023-07-01,86539,0.148,5833
1387,Apple Music,2025-09-01,185789,0.474,9563
1387,YouTube Music,2024-08-01,239830,0.357,10943
1388,Spotify,2024-05-01,102091,0.235,2485
1388,Apple Music,2023-12-01,21077,0.082,1556
1388,YouTube Music,2023-12-01,255843,0.542,9260
1389,Spotify,2024-11-01,143087,0.284,8177
1389,Apple Music,2023-09-01,28874,0.353,688
1389,YouTube Music,2025-05-01,155288,0.152,4023
1390,Spotify,2025-06-01,101399,0.194,5973
1390,Apple Music,2024-09-01,112108,0.497,8810
1390,YouTube Music,2023-08-01,112039,0.142,8304
1391,Spotify,2023-06-01,11319,0.238,270
1391,Apple Music,2024-11-01,63391,0.097,3676
1391,YouTube Music,2025-03-01,89579,0.105,6071
1392,Spotify,2024-11-01,252311,0.507,2537
1392,Apple Music,2024-07-01,183617,0.22,12929
1392,YouTube Music,2025-02-01,78694,0.456,1014
1393,Spotify,2023-09-01,74966,0.087,3436
1393,Apple Music,2024-02-01,173278,0.455,12642
1393,YouTube Music,2025-06-01,122952,0.22,6355
1394,Spotify,2025-05-01,140651,0.189,5270
1394,Apple Music,2025-11-01,23885,0.093,1245
1394,YouTube Music,2025-09-01,124435,0.146,9377
1395,Spotify,2024-10-01,208290,0.283,1689
1395,Apple Music,2024-03-01,74386,0.514,3751
1395,YouTube Music,2025-05-01,155483,0.153,8854
1396,Spotify,2023-11-01,157218,0.234,1310
1396,Apple Music,2025-08-01,75921,0.159,3892
1396,YouTube Music,2025-03-01,31123,0.435,546
1397,Spotify,2024-05-01,4527,0.283,152
1397,Apple Music,2025-07-01,42928,0.517,2626
1397,YouTube Music,2024-03-01,38243,0.335,2094
1398,Spotify,2023-12-01,109934,0.298,3672
1398,Apple Music,2024-09-01,57167,0.318,4199
1398,YouTube Music,2025-01-01,77758,0.286,855
1399,Spotify,2024-11-01,97386,0.332,6504
1399,Apple Music,2025-12-01,167875,0.489,10367
1399,YouTube Music,2023-11-01,105602,0.241,3896
1400,Spotify,2025-12-01,45157,0.48,1759
1400,Apple Music,2024-12-01,8403,0.235,256
1400,YouTube Music,2024-04-01,166172,0.109,2399
1401,Spotify,2024-08-01,231500,0.468,4112
1401,Apple Music,2025-03-01,6354,0.157,153
1401,YouTube Music,2025-12-01,87750,0.216,3140
1402,Spotify,2024-11-01,222819,0.541,14412
1402,Apple Music,2025-09-01,10382,0.129,423
1402,YouTube Music,2024-07-01,18921,0.354,999
1403,Spotify,2024-07-01,182472,0.328,12427
1403,Apple Music,2025-05-01,129033,0.533,3340
1403,YouTube Music,2023-12-01,235835,0.315,5216
1404,Spotify,2024-09-01,55472,0.113,3147
1404,Apple Music,2024-01-01,158097,0.331,11675
1404,YouTube Music,2025-10-01,3909,0.279,66
1405,Spotify,2024-03-01,94281,0.354,4663
1405,Apple Music,2025-10-01,107143,0.309,728
1405,YouTube Music,2023-04-01,78689,0.12,5964
1406,Spotify,2025-09-01,74127,0.094,1022
1406,Apple Music,2023-04-01,112181,0.437,1770
1406,YouTube Music,2025-02-01,98902,0.374,2871
1407,Spotify,2023-04-01,11819,0.088,162
1407,Apple Music,2024-01-01,116472,0.46,3430
1407,YouTube Music,2024-02-01,40638,0.291,708
1408,Spotify,2025-06-01,113955,0.252,4257
1408,Apple Music,2024-08-01,148350,0.353,10732
1408,YouTube Music,2024-01-01,102454,0.367,3361
1409,Spotify,2024-03-01,89816,0.385,5085
1409,Apple Music,2025-06-01,181607,0.119,2470
1409,YouTube Music,2023-12-01,101102,0.343,5239
1410,Spotify,2023-01-01,72515,0.481,5240
1410,Apple Music,2025-03-01,159428,0.444,8512
1410,YouTube Music,2023-10-01,168534,0.386,2059
1411,Spotify,2024-08-01,202791,0.123,13671
1411,Apple Music,2023-01-01,95574,0.23,908
1411,YouTube Music,2024-08-01,154030,0.376,9608
1412,Spotify,2024-01-01,43690,0.423,2010
1412,Apple Music,2023-12-01,64581,0.25,4479
1412,YouTube Music,2024-01-01,31153,0.427,820
1413,Spotify,2024-04-01,236503,0.354,18896
1413,Apple Music,2024-02-01,90647,0.453,603
1413,YouTube Music,2023-06-01,59626,0.122,2765
1414,Spotify,2024-10-01,245155,0.157,10018
1414,Apple Music,2024-10-01,125037,0.093,9300
1414,YouTube Music,2023-06-01,56981,0.456,3085
1415,Spotify,2023-02-01,83304,0.121,6039
1415,Apple Music,2023-05-01,69069,0.428,4126
1415,YouTube Music,2025-11-01,162062,0.302,3267
1416,Spotify,2025-07-01,173667,0.163,6881
1416,Apple Music,2023-02-01,21284,0.192,1414
1416,YouTube Music,2025-12-01,32633,0.158,374
1417,Spotify,2024-10-01,59402,0.547,472
1417,Apple Music,2025-01-01,91512,0.156,4065
1417,YouTube Music,2024-11-01,164846,0.328,1692
1418,Spotify,2025-02-01,106507,0.249,2036
1418,Apple Music,2023-11-01,203582,0.357,8852
1418,YouTube Music,2025-04-01,52515,0.265,2474
1419,Spotify,2025-07-01,26811,0.151,1663
1419,Apple Music,2025-02-01,107119,0.221,7973
1419,YouTube Music,2025-10-01,108460,0.483,2312
1420,Spotify,2024-05-01,28900,0.497,1863
1420,Apple Music,2025-04-01,9802,0.487,131
1420,YouTube Music,2024-10-01,34300,0.497,812
1421,Spotify,2025-08-01,102551,0.53,1102
1421,Apple Music,2024-12-01,103673,0.468,4374
1421,YouTube Music,2023-02-01,41343,0.484,1630
1422,Spotify,2023-11-01,124618,0.178,4309
1422,Apple Music,2025-11-01,180101,0.317,1938
1422,YouTube Music,2025-08-01,271131,0.106,17024
1423,Spotify,2024-04-01,11830,0.437,567
1423,Apple Music,2024-10-01,17234,0.489,115
1423,YouTube Music,2024-07-01,154738,0.51,10785
1424,Spotify,2023-04-01,209807,0.485,3203
1424,Apple Music,2025-06-01,195302,0.094,2559
1424,YouTube Music,2023-05-01,177652,0.447,8616
1425,Spotify,2023-05-01,142989,0.278,3392
1425,Apple Music,2025-08-01,74464,0.456,2640
1425,YouTube Music,2025-04-01,75119,0.407,4282
1426,Spotify,2025-12-01,217100,0.16,8707
1426,Apple Music,2024-09-01,2431,0.312,38
1426,YouTube Music,2025-05-01,161057,0.256,12226
1427,Spotify,2023-10-01,92885,0.489,1938
1427,Apple Music,2025-03-01,140631,0.533,10399
1427,YouTube Music,2023-09-01,185746,0.313,8741
1428,Spotify,2025-04-01,204181,0.266,9636
1428,Apple Music,2025-04-01,52957,0.33,394
1428,YouTube Music,2024-05-01,103224,0.251,2925
1429,Spotify,2023-07-01,144048,0.305,8409
1429,Apple Music,2023-02-01,66801,0.122,527
1429,YouTube Music,2024-07-01,120365,0.498,5793
1430,Spotify,2025-02-01,8977,0.248,248
1430,Apple Music,2024-08-01,36953,0.207,2399
1430,YouTube Music,2025-07-01,53201,0.412,3104
1431,Spotify,2024-07-01,15557,0.333,215
1431,Apple Music,2025-10-01,11366,0.492,121
1431,YouTube Music,2024-06-01,45872,0.432,2922
1432,Spotify,2024-03-01,219683,0.258,6875
1432,Apple Music,2024-04-01,202473,0.536,6779
1432,YouTube Music,2023-05-01,140897,0.545,9231
1433,Spotify,2024-10-01,171408,0.402,4467
1433,Apple Music,2023-01-01,112455,0.45,804
1433,YouTube Music,2023-03-01,19769,0.529,1052
1434,Spotify,2024-10-01,165325,0.53,12837
1434,Apple Music,2025-12-01,166849,0.403,9474
1434,YouTube Music,2025-04-01,146009,0.457,5007
1435,Spotify,2025-06-01,143665,0.449,1314
1435,Apple Music,2023-05-01,210428,0.09,13519
1435,YouTube Music,2025-06-01,10401,0.364,118
1436,Spotify,2025-05-01,10348,0.113,371
1436,Apple Music,2025-11-01,250379,0.089,6417
1436,YouTube Music,2024-08-01,75654,0.169,4608
1437,Spotify,2025-06-01,7602,0.277,500
1437,Apple Music,2024-03-01,224077,0.238,13049
1437,YouTube Music,2024-07-01,214417,0.2,10930
1438,Spotify,2025-12-01,151148,0.145,1714
1438,Apple Music,2024-03-01,163551,0.408,5156
1438,YouTube Music,2023-07-01,125635,0.315,9742
1439,Spotify,2023-11-01,260196,0.497,15321
1439,Apple Music,2024-12-01,108553,0.224,5264
1439,YouTube Music,2023-07-01,195731,0.167,5574
1440,Spotify,2024-12-01,173520,0.187,2979
1440,Apple Music,2025-01-01,157488,0.418,8900
1440,YouTube Music,2023-03-01,12301,0.086,574
1441,Spotify,2024-07-01,220375,0.213,11946
1441,Apple Music,2025-05-01,25016,0.193,1731
1441,YouTube Music,2023-11-01,142606,0.408,9838
1442,Spotify,2024-12-01,247533,0.478,16097
1442,Apple Music,2025-04-01,116833,0.45,8356
1442,YouTube Music,2024-12-01,156126,0.159,7043
1443,Spotify,2025-02-01,124543,0.389,5982
1443,Apple Music,2024-07-01,160368,0.512,5787
1443,YouTube Music,2023-06-01,85489,0.527,3456
1444,Spotify,2023-09-01,154752,0.495,9234
1444,Apple Music,2025-05-01,169752,0.397,7491
1444,YouTube Music,2025-02-01,26688,0.52,1109
1445,Spotify,2024-05-01,43062,0.136,1186
1445,Apple Music,2025-09-01,69192,0.385,5368
1445,YouTube Music,2024-03-01,53272,0.351,1717
1446,Spotify,2025-11-01,242319,0.49,10107
1446,Apple Music,2025-03-01,183394,0.483,11444
1446,YouTube Music,2024-09-01,69981,0.419,2884
1447,Spotify,2023-08-01,231155,0.422,9104
1447,Apple Music,2023-03-01,167472,0.137,2684
1447,YouTube Music,2025-09-01,119773,0.154,7344
1448,Spotify,2024-10-01,9689,0.157,169
1448,Apple Music,2025-01-01,128780,0.272,4563
1448,YouTube Music,2023-09-01,44314,0.249,2610
1449,Spotify,2023-07-01,73770,0.384,2366
1449,Apple Music,2023-12-01,84458,0.468,3777
1449,YouTube Music,2024-01-01,1044,0.169,82
1450,Spotify,2023-04-01,248594,0.476,1637
1450,Apple Music,2025-07-01,142653,0.109,7469
1450,YouTube Music,2025-04-01,229396,0.284,15041
1451,Spotify,2025-01-01,35795,0.456,2311
1451,Apple Music,2025-05-01,206873,0.498,4673
1451,YouTube Music,2025-05-01,139424,0.407,5247
1452,Spotify,2025-07-01,151401,0.272,8525
1452,Apple Music,2024-06-01,76557,0.303,2027
1452,YouTube Music,2024-11-01,102997,0.143,4152
1453,Spotify,2023-08-01,62246,0.361,1058
1453,Apple Music,2023-04-01,148387,0.304,4637
1453,YouTube Music,2023-07-01,81089,0.142,1312
1454,Spotify,2023-03-01,49390,0.546,1083
1454,Apple Music,2023-06-01,201839,0.527,4879
1454,YouTube Music,2023-08-01,108959,0.085,7985
1455,Spotify,2025-07-01,250529,0.201,15544
1455,Apple Music,2025-03-01,60092,0.283,1845
1455,YouTube Music,2023-06-01,77407,0.43,2524
1456,Spotify,2025-01-01,211207,0.307,11081
1456,Apple Music,2023-07-01,20591,0.248,1397
1456,YouTube Music,2023-03-01,257510,0.272,19262
1457,Spotify,2023-09-01,137489,0.182,3346
1457,Apple Music,2025-04-01,113968,0.155,8659
1457,YouTube Music,2023-08-01,108266,0.45,7482
1458,Spotify,2023-01-01,160574,0.238,7784
1458,Apple Music,2025-12-01,79213,0.417,5294
1458,YouTube Music,2024-03-01,249960,0.083,14240
1459,Spotify,2025-08-01,159209,0.52,1202
1459,Apple Music,2023-11-01,3284,0.17,234
1459,YouTube Music,2023-09-01,38859,0.333,2557
1460,Spotify,2023-06-01,75647,0.378,5871
1460,Apple Music,2024-08-01,185396,0.337,13746
1460,YouTube Music,2025-11-01,61645,0.358,4011
1461,Spotify,2024-10-01,122578,0.403,1657
1461,Apple Music,2025-07-01,178615,0.088,13984
1461,YouTube Music,2025-12-01,79734,0.412,2235
1462,Spotify,2023-08-01,32816,0.31,1878
1462,Apple Music,2023-12-01,196063,0.284,1423
1462,YouTube Music,2025-07-01,45492,0.292,2437
1463,Spotify,2023-09-01,153604,0.37,3798
1463,Apple Music,2025-08-01,135748,0.457,1065
1463,YouTube Music,2025-09-01,217198,0.3,16012
1464,Spotify,2023-03-01,69460,0.118,2286
1464,Apple Music,2025-07-01,29253,0.256,1422
1464,YouTube Music,2025-01-01,116435,0.446,6528
1465,Spotify,2025-11-01,33958,0.266,1276
1465,Apple Music,2025-08-01,143775,0.395,1115
1465,YouTube Music,2024-10-01,82259,0.312,3317
1466,Spotify,2025-06-01,183190,0.281,2871
1466,Apple Music,2025-06-01,222572,0.499,1129
1466,YouTube Music,2023-02-01,48373,0.483,1624
1467,Spotify,2025-08-01,104097,0.437,2409
1467,Apple Music,2025-10-01,86244,0.398,3113
1467,YouTube Music,2023-09-01,95275,0.511,2541
1468,Spotify,2024-07-01,179216,0.45,4740
1468,Apple Music,2025-08-01,249089,0.173,10024
1468,YouTube Music,2023-11-01,56434,0.15,3889
1469,Spotify,2024-11-01,57960,0.524,4376
1469,Apple Music,2025-07-01,110910,0.429,1949
1469,YouTube Music,2023-03-01,264579,0.176,15302
1470,Spotify,2025-04-01,212358,0.512,8261
1470,Apple Music,2023-10-01,262070,0.28,9004
1470,YouTube Music,2024-07-01,32437,0.085,1497
1471,Spotify,2025-03-01,313865,0.091,11982
1471,Apple Music,2025-10-01,128763,0.514,4963
1471,YouTube Music,2025-06-01,240637,0.392,10481
1472,Spotify,2023-10-01,271113,0.123,21520
1472,Apple Music,2024-05-01,172263,0.173,2111
1472,YouTube Music,2023-01-01,266397,0.252,20304
1473,Spotify,2024-07-01,91337,0.311,2148
1473,Apple Music,2024-04-01,189369,0.473,4567
1473,YouTube Music,2025-01-01,298967,0.19,11371
1474,Spotify,2023-09-01,296336,0.499,17295
1474,Apple Music,2023-09-01,147831,0.236,5581
1474,YouTube Music,2024-08-01,64785,0.455,1795
1475,Spotify,2023-08-01,28024,0.514,1274
1475,Apple Music,2024-09-01,68376,0.204,564
1475,YouTube Music,2025-06-01,98513,0.317,3411
1476,Spotify,2025-10-01,13917,0.101,967
1476,Apple Music,2025-03-01,182949,0.265,9260
1476,YouTube Music,2024-05-01,95108,0.22,6716
1477,Spotify,2023-02-01,145050,0.235,11568
1477,Apple Music,2024-02-01,182754,0.095,4136
1477,YouTube Music,2024-07-01,2046,0.101,60
1478,Spotify,2025-01-01,159346,0.281,11608
1478,Apple Music,2024-12-01,60888,0.202,1565
1478,YouTube Music,2023-03-01,133898,0.429,1492
1479,Spotify,2023-12-01,40873,0.239,3223
1479,Apple Music,2024-09-01,194891,0.27,5549
1479,YouTube Music,2025-10-01,131997,0.414,7608
1480,Spotify,2024-09-01,138848,0.45,3846
1480,Apple Music,2025-07-01,147741,0.182,2190
1480,YouTube Music,2023-09-01,230869,0.269,2893
1481,Spotify,2023-10-01,81881,0.08,5706
1481,Apple Music,2023-02-01,113518,0.307,7291
1481,YouTube Music,2024-02-01,7292,0.482,479
1482,Spotify,2025-11-01,121985,0.256,1111
1482,Apple Music,2023-04-01,28101,0.366,1764
1482,YouTube Music,2024-06-01,124185,0.42,957
1483,Spotify,2025-04-01,36845,0.396,2228
1483,Apple Music,2025-08-01,158731,0.286,6765
1483,YouTube Music,2025-03-01,22486,0.332,1195
1484,Spotify,2025-12-01,205886,0.412,12629
1484,Apple Music,2025-07-01,78078,0.512,4501
1484,YouTube Music,2023-02-01,20029,0.358,411
1485,Spotify,2023-10-01,49875,0.246,3846
1485,Apple Music,2023-08-01,57750,0.105,4585
1485,YouTube Music,2025-09-01,150004,0.517,6330
1486,Spotify,2023-07-01,94793,0.417,2286
1486,Apple Music,2023-07-01,90870,0.405,6562
1486,YouTube Music,2023-07-01,171062,0.095,3800
1487,Spotify,2024-08-01,217617,0.254,2286
1487,Apple Music,2023-11-01,151615,0.132,7061
1487,YouTube Music,2023-11-01,19284,0.503,1061
1488,Spotify,2025-04-01,221669,0.188,12405
1488,Apple Music,2025-09-01,43275,0.233,2110
1488,YouTube Music,2023-04-01,149699,0.51,1417
1489,Spotify,2024-09-01,39063,0.464,1193
1489,Apple Music,2023-01-01,209786,0.41,16726
1489,YouTube Music,2024-09-01,187316,0.378,8954
1490,Spotify,2023-02-01,18201,0.249,560
1490,Apple Music,2023-09-01,46923,0.476,3023
1490,YouTube Music,2025-09-01,33999,0.209,433
1491,Spotify,2023-09-01,3801,0.431,249
1491,Apple Music,2024-01-01,155847,0.367,11381
1491,YouTube Music,2024-05-01,189347,0.208,8955
1492,Spotify,2025-11-01,197295,0.094,6963
1492,Apple Music,2024-03-01,194432,0.507,8285
1492,YouTube Music,2025-09-01,248736,0.203,8675
1493,Spotify,2024-10-01,70558,0.38,5192
1493,Apple Music,2024-02-01,141713,0.201,7174
1493,YouTube Music,2025-06-01,71280,0.371,442
1494,Spotify,2024-03-01,162399,0.549,6208
1494,Apple Music,2024-08-01,109136,0.397,5678
1494,YouTube Music,2024-04-01,133916,0.364,9489
1495,Spotify,2024-03-01,10519,0.521,815
1495,Apple Music,2024-11-01,191546,0.268,7701
1495,YouTube Music,2023-03-01,191914,0.324,9343
1496,Spotify,2024-02-01,186285,0.366,7162
1496,Apple Music,2025-07-01,40425,0.262,2532
1496,YouTube Music,2023-05-01,92248,0.169,4590
1497,Spotify,2025-07-01,139677,0.359,7312
1497,Apple Music,2023-08-01,151339,0.139,4951
1497,YouTube Music,2023-06-01,214617,0.401,1794
1498,Spotify,2023-06-01,179406,0.177,10541
1498,Apple Music,2024-12-01,37876,0.532,1155
1498,YouTube Music,2025-10-01,133516,0.08,3882
1499,Spotify,2023-06-01,113426,0.493,4417
1499,Apple Music,2025-04-01,18461,0.151,958
1499,YouTube Music,2025-05-01,96139,0.121,5664
1500,Spotify,2025-04-01,158692,0.088,8084
1500,Apple Music,2025-12-01,109342,0.194,1587
1500,YouTube Music,2025-05-01,31736,0.12,508
1501,Spotify,2024-12-01,109082,0.186,1437
1501,Apple Music,2025-08-01,258590,0.212,1893
1501,YouTube Music,2023-11-01,150903,0.406,9812
1502,Spotify,2025-03-01,216309,0.472,10681
1502,Apple Music,2023-07-01,287901,0.101,4647
1502,YouTube Music,2025-11-01,148896,0.124,6239
1503,Spotify,2023-11-01,261148,0.316,14098
1503,Apple Music,2024-06-01,184236,0.485,3168
1503,YouTube Music,2023-11-01,162623,0.37,10637
1504,Spotify,2024-03-01,106978,0.303,8336
1504,Apple Music,2025-03-01,122282,0.41,5217
1504,YouTube Music,2023-06-01,77554,0.546,5180
1505,Spotify,2023-06-01,96136,0.167,5090
1505,Apple Music,2025-03-01,31375,0.299,1395
1505,YouTube Music,2024-06-01,142428,0.102,3377
1506,Spotify,2024-03-01,82753,0.328,3583
1506,Apple Music,2024-07-01,3951,0.287,159
1506,YouTube Music,2024-05-01,184737,0.14,8488
1507,Spotify,2025-11-01,124318,0.469,4786
1507,Apple Music,2025-04-01,34417,0.302,707
1507,YouTube Music,2023-06-01,304480,0.341,15319
1508,Spotify,2025-01-01,289917,0.266,3521
1508,Apple Music,2024-05-01,198119,0.415,14966
1508,YouTube Music,2024-02-01,55970,0.465,343
1509,Spotify,2025-07-01,99065,0.247,4885
1509,Apple Music,2023-04-01,81616,0.297,2068
1509,YouTube Music,2023-11-01,21546,0.368,881
1510,Spotify,2025-08-01,89401,0.465,6395
1510,Apple Music,2023-01-01,51223,0.476,2051
1510,YouTube Music,2023-05-01,163092,0.177,8560
1511,Spotify,2025-12-01,92258,0.313,5573
1511,Apple Music,2025-09-01,120846,0.417,6286
1511,YouTube Music,2024-01-01,152047,0.474,6190
1512,Spotify,2024-10-01,261022,0.46,3866
1512,Apple Music,2024-04-01,138596,0.365,2952
1512,YouTube Music,2023-04-01,118767,0.504,5790
1513,Spotify,2025-06-01,49358,0.159,1094
1513,Apple Music,2024-08-01,79061,0.517,2998
1513,YouTube Music,2025-09-01,66260,0.541,3968
1514,Spotify,2024-12-01,73818,0.341,2083
1514,Apple Music,2024-07-01,124546,0.296,2688
1514,YouTube Music,2024-12-01,96949,0.082,7515
1515,Spotify,2023-03-01,33200,0.546,2288
1515,Apple Music,2023-09-01,214502,0.14,10419
1515,YouTube Music,2024-08-01,144283,0.332,5923
1516,Spotify,2023-04-01,37529,0.413,794
1516,Apple Music,2025-07-01,4579,0.419,146
1516,YouTube Music,2024-11-01,134859,0.437,9778
1517,Spotify,2023-02-01,85713,0.208,2693
1517,Apple Music,2024-09-01,44350,0.387,1101
1517,YouTube Music,2023-09-01,184633,0.493,8711
1518,Spotify,2023-03-01,170448,0.484,6387
1518,Apple Music,2023-08-01,62725,0.094,2142
1518,YouTube Music,2024-09-01,177287,0.303,10294
1519,Spotify,2025-09-01,230675,0.186,7662
1519,Apple Music,2024-06-01,21555,0.273,654
1519,YouTube Music,2024-10-01,269826,0.34,14005
1520,Spotify,2023-02-01,61331,0.373,2604
1520,Apple Music,2024-06-01,69402,0.273,5081
1520,YouTube Music,2025-08-01,166387,0.31,6587
1521,Spotify,2025-07-01,136983,0.347,4392
1521,Apple Music,2024-10-01,17900,0.445,209
1521,YouTube Music,2025-01-01,22590,0.183,1492
1522,Spotify,2024-03-01,205995,0.456,3797
1522,Apple Music,2024-07-01,56131,0.365,3141
1522,YouTube Music,2023-04-01,37430,0.093,450
1523,Spotify,2024-05-01,166206,0.225,12885
1523,Apple Music,2025-03-01,72854,0.274,1736
1523,YouTube Music,2023-01-01,201971,0.547,10154
1524,Spotify,2024-05-01,255296,0.265,16598
1524,Apple Music,2025-10-01,177724,0.089,12075
1524,YouTube Music,2023-09-01,247385,0.241,18041
1525,Spotify,2025-07-01,282407,0.259,14397
1525,Apple Music,2023-10-01,175007,0.262,3257
1525,YouTube Music,2023-08-01,220929,0.101,4107
1526,Spotify,2024-09-01,61023,0.185,1098
1526,Apple Music,2024-06-01,139519,0.286,2353
1526,YouTube Music,2025-06-01,272228,0.129,18598
1527,Spotify,2024-08-01,154390,0.289,3035
1527,Apple Music,2025-02-01,2471,0.4,69
1527,YouTube Music,2025-07-01,177652,0.177,11658
1528,Spotify,2024-09-01,2641,0.356,113
1528,Apple Music,2024-02-01,211241,0.488,11935
1528,YouTube Music,2024-04-01,15722,0.326,872
1529,Spotify,2025-05-01,120714,0.544,4938
1529,Apple Music,2024-05-01,92372,0.51,7340
1529,YouTube Music,2023-08-01,114425,0.104,3856
1530,Spotify,2024-10-01,163037,0.389,11637
1530,Apple Music,2025-08-01,159928,0.455,9619
1530,YouTube Music,2025-11-01,257562,0.261,6296
1531,Spotify,2025-12-01,116191,0.43,3621
1531,Apple Music,2024-11-01,73016,0.288,1749
1531,YouTube Music,2024-04-01,14698,0.141,99
1532,Spotify,2025-05-01,153434,0.362,831
1532,Apple Music,2023-11-01,278342,0.326,9707
1532,YouTube Music,2024-05-01,187998,0.492,4281
1533,Spotify,2025-01-01,230841,0.095,17910
1533,Apple Music,2024-07-01,111064,0.181,6631
1533,YouTube Music,2024-10-01,167242,0.419,2352
1534,Spotify,2024-01-01,117876,0.428,968
1534,Apple Music,2024-02-01,139864,0.178,10849
1534,YouTube Music,2025-05-01,89086,0.494,1904
1535,Spotify,2023-07-01,8090,0.102,488
1535,Apple Music,2025-07-01,105579,0.489,4106
1535,YouTube Music,2024-11-01,50203,0.217,1736
1536,Spotify,2024-07-01,107935,0.542,6924
1536,Apple Music,2023-08-01,161146,0.183,11164
1536,YouTube Music,2023-06-01,67289,0.348,2731
1537,Spotify,2025-05-01,138862,0.105,10639
1537,Apple Music,2024-07-01,15642,0.122,288
1537,YouTube Music,2025-06-01,13376,0.331,751
1538,Spotify,2024-08-01,31715,0.539,782
1538,Apple Music,2023-01-01,175648,0.175,3464
1538,YouTube Music,2024-11-01,95855,0.198,6873
1539,Spotify,2023-06-01,94068,0.525,4196
1539,Apple Music,2025-11-01,8902,0.508,490
1539,YouTube Music,2025-07-01,50814,0.167,2035
1540,Spotify,2024-02-01,150292,0.283,6054
1540,Apple Music,2023-03-01,218848,0.409,12258
1540,YouTube Music,2023-04-01,143422,0.495,5010
1541,Spotify,2024-10-01,129809,0.168,5144
1541,Apple Music,2023-12-01,195401,0.534,15045
1541,YouTube Music,2024-09-01,267021,0.507,6310
1542,Spotify,2023-08-01,94542,0.511,4053
1542,Apple Music,2024-11-01,127819,0.101,8333
1542,YouTube Music,2023-08-01,83446,0.094,3091
1543,Spotify,2025-11-01,13639,0.328,847
1543,Apple Music,2023-01-01,84660,0.423,3676
1543,YouTube Music,2023-07-01,57410,0.475,1799
1544,Spotify,2024-05-01,103606,0.404,574
1544,Apple Music,2023-04-01,143114,0.167,1335
1544,YouTube Music,2023-11-01,41385,0.34,2749
1545,Spotify,2023-07-01,131709,0.2,7962
1545,Apple Music,2024-05-01,161539,0.233,8369
1545,YouTube Music,2024-12-01,94037,0.339,5117
1546,Spotify,2025-01-01,172351,0.174,3268
1546,Apple Music,2025-06-01,171279,0.255,921
1546,YouTube Music,2025-06-01,51862,0.374,469
1547,Spotify,2023-10-01,46757,0.509,366
1547,Apple Music,2023-10-01,225563,0.269,4440
1547,YouTube Music,2024-05-01,70734,0.248,5469
1548,Spotify,2025-02-01,2235,0.094,111
1548,Apple Music,2023-11-01,107814,0.454,1025
1548,YouTube Music,2025-10-01,135265,0.157,1868
1549,Spotify,2023-01-01,104968,0.342,7778
1549,Apple Music,2023-12-01,81122,0.117,6169
1549,YouTube Music,2025-03-01,16139,0.406,546
